Time_s,Voltage_V
0.2506091594696045,2.5172037879999998
0.4495370388031006,2.506908534
0.6602792739868164,2.5172037879999998
0.8719534873962402,2.501760907
1.0790338516235352,2.506908534
1.292931079864502,2.501760907
1.5059752464294434,2.491465653
1.731637716293335,2.4863180259999997
1.9351632595062256,2.49661328
2.1562390327453613,2.4863180259999997
2.3696534633636475,2.481170399
2.580320119857788,2.465727518
2.7955408096313477,2.460579891
3.0102829933166504,2.460579891
3.2198641300201416,2.465727518
3.440478801727295,2.455432264
3.661001443862915,2.455432264
3.8773887157440186,2.4502846369999998
4.09857439994812,2.44513701
4.312546730041504,2.429694129
4.516157865524292,2.388513113
4.739732027053833,2.398808367
4.953424453735352,2.367922605
5.157428741455078,2.373070232
5.372791051864624,2.378217859
5.580039978027344,2.367922605
5.8135199546813965,2.367922605
6.018470525741577,2.362774978
6.236236810684204,2.357627351
6.456001043319702,2.347332097
6.671782493591309,2.362774978
6.887938022613525,2.362774978
7.1042304039001465,2.367922605
7.33240532875061,2.373070232
7.543992280960083,2.357627351
7.751276016235352,2.373070232
7.97263765335083,2.362774978
8.188597917556763,2.3524797239999997
8.3939847946167,2.3524797239999997
8.600622177124023,2.3524797239999997
8.811047077178955,2.373070232
9.010812520980835,2.373070232
9.21944808959961,2.373070232
9.450808048248291,2.378217859
9.671859741210938,2.373070232
9.88008737564087,2.367922605
10.09714674949646,2.378217859
10.317432880401611,2.362774978
10.529866456985474,2.362774978
10.753907680511475,2.362774978
10.96574878692627,2.367922605
11.179798126220703,2.357627351
11.408557415008545,2.3164463349999997
11.62323260307312,2.3524797239999997
11.838738203048706,2.362774978
12.051308155059814,2.357627351
12.265358686447144,2.3524797239999997
12.466541528701782,2.326741589
12.700536251068115,2.331889216
12.911474466323853,2.337036843
13.136858463287354,2.347332097
13.344178199768066,2.34218447
13.561431407928467,2.3524797239999997
13.777907371520996,2.357627351
13.986032724380493,2.362774978
14.204970359802246,2.3524797239999997
14.42155122756958,2.3524797239999997
14.626275777816772,2.357627351
14.850782632827759,2.3524797239999997
15.059558153152466,2.337036843
15.279966831207275,2.3524797239999997
15.50317668914795,2.3524797239999997
15.710047960281372,2.34218447
15.918348550796509,2.34218447
16.126487731933594,2.34218447
16.327152252197266,2.331889216
16.54533839225769,2.331889216
16.77635145187378,2.331889216
16.98833203315735,2.321593962
17.20362949371338,2.326741589
17.421252965927124,2.331889216
17.641520738601685,2.326741589
17.854795694351196,2.34218447
18.06039261817932,2.337036843
18.278891801834106,2.331889216
18.495752096176147,2.331889216
18.711886882781982,2.3164463349999997
18.931344032287598,2.321593962
19.144355297088623,2.306151081
19.36218500137329,2.331889216
19.58401894569397,2.3524797239999997
19.795984983444214,2.326741589
20.013227462768555,2.3164463349999997
20.23835778236389,2.2804129459999998
20.444750785827637,2.3164463349999997
20.67098641395569,2.3164463349999997
20.87750816345215,2.306151081
21.09865117073059,2.331889216
21.310391902923584,2.311298708
21.53323745727539,2.321593962
21.754991054534912,2.301003454
21.971715688705444,2.311298708
22.18414044380188,2.301003454
22.402962684631348,2.321593962
22.630616664886475,2.331889216
22.839704751968384,2.34218447
23.065943479537964,2.3164463349999997
23.27974224090576,2.331889216
23.498473167419434,2.306151081
23.72482180595398,2.326741589
23.940640687942505,2.311298708
24.158507823944092,2.321593962
24.395153999328613,2.331889216
24.60539937019348,2.347332097
24.82715916633606,2.357627351
25.03366732597351,2.3524797239999997
25.24549627304077,2.362774978
25.462478637695312,2.357627351
25.675962686538696,2.367922605
25.90871548652649,2.3524797239999997
26.122890949249268,2.357627351
26.344144105911255,2.3524797239999997
26.561497449874878,2.34218447
26.780323028564453,2.3524797239999997
26.996602296829224,2.357627351
27.223984718322754,2.357627351
27.440701007843018,2.3164463349999997
27.661683797836304,2.321593962
27.87116312980652,2.311298708
28.09602665901184,2.347332097
28.31406283378601,2.357627351
28.52937412261963,2.34218447
28.755077123641968,2.311298708
28.972225666046143,2.311298708
29.190570831298828,2.326741589
29.412658214569092,2.362774978
29.62291145324707,2.367922605
29.850857496261597,2.362774978
30.080368757247925,2.367922605
30.294695138931274,2.34218447
30.499691486358643,2.3524797239999997
30.720621347427368,2.337036843
30.93927502632141,2.337036843
31.155169010162354,2.34218447
31.360872745513916,2.3524797239999997
31.584517240524292,2.347332097
31.794150352478027,2.347332097
32.01343083381653,2.347332097
32.218260765075684,2.3524797239999997
32.43897366523743,2.347332097
32.65578031539917,2.34218447
32.88107395172119,2.3524797239999997
33.097922801971436,2.34218447
33.31072473526001,2.3524797239999997
33.532898902893066,2.331889216
33.75519347190857,2.3524797239999997
33.97176003456116,2.331889216
34.187915086746216,2.331889216
34.40412187576294,2.331889216
34.6251277923584,2.326741589
34.83591341972351,2.331889216
35.0469491481781,2.326741589
35.26668381690979,2.326741589
35.487863063812256,2.3524797239999997
35.704389810562134,2.331889216
35.920634031295776,2.326741589
36.12657880783081,2.3164463349999997
36.344178199768066,2.326741589
36.56503248214722,2.331889216
36.78251314163208,2.347332097
37.00743222236633,2.337036843
37.221861839294434,2.331889216
