Time_s,Voltage_V
0.20000386238098145,2.594418193
0.4127819538116455,2.573827685
0.6185052394866943,2.5223514149999997
0.8237335681915283,2.481170399
1.0268151760101318,2.481170399
1.226609706878662,2.465727518
1.4276371002197266,2.465727518
1.638730764389038,2.465727518
1.8569693565368652,2.44513701
2.0721700191497803,2.455432264
2.285719871520996,2.44513701
2.498274326324463,2.434841756
2.7140040397644043,2.429694129
2.9309802055358887,2.439989383
3.1455273628234863,2.429694129
3.3687944412231445,2.424546502
3.6121580600738525,2.414251248
3.8338217735290527,2.434841756
4.0472023487091064,2.4502846369999998
4.323590040206909,2.4502846369999998
4.536599397659302,2.439989383
4.755769968032837,2.439989383
4.962942838668823,2.44513701
5.182138204574585,2.429694129
5.397552967071533,2.439989383
5.605388879776001,2.403955994
5.815721035003662,2.424546502
6.02830958366394,2.409103621
6.249870538711548,2.409103621
6.463969945907593,2.439989383
6.682314872741699,2.439989383
6.897279739379883,2.439989383
7.127397537231445,2.4193988749999997
7.340431451797485,2.424546502
7.576334476470947,2.398808367
7.790938138961792,2.44513701
8.00357437133789,2.439989383
8.225561141967773,2.4502846369999998
8.444856405258179,2.434841756
8.663384914398193,2.424546502
8.869933366775513,2.4193988749999997
9.092113018035889,2.378217859
9.30753779411316,2.4502846369999998
9.526538133621216,2.4193988749999997
9.73959994316101,2.424546502
9.949688196182251,2.4193988749999997
10.16423487663269,2.455432264
10.37960433959961,2.4193988749999997
10.5860595703125,2.44513701
10.79569935798645,2.424546502
11.012342691421509,2.460579891
11.22324013710022,2.429694129
11.42991828918457,2.439989383
11.66105318069458,2.403955994
11.87100338935852,2.460579891
12.08910608291626,2.434841756
12.306939363479614,2.424546502
12.522292375564575,2.4193988749999997
12.732046604156494,2.429694129
12.946150064468384,2.460579891
13.18419075012207,2.434841756
13.395625591278076,2.429694129
13.605810165405273,2.429694129
13.82317042350769,2.409103621
14.040853023529053,2.409103621
14.255032062530518,2.414251248
14.460721731185913,2.455432264
14.666738033294678,2.429694129
14.902791738510132,2.414251248
15.113662242889404,2.424546502
15.330072164535522,2.4502846369999998
15.554838418960571,2.424546502
15.772825717926025,2.439989383
15.989216327667236,2.455432264
16.1961190700531,2.388513113
16.413090467453003,2.424546502
16.63203716278076,2.403955994
16.847842931747437,2.4193988749999997
17.05566120147705,2.409103621
17.27623748779297,2.460579891
17.48905324935913,2.44513701
17.69654655456543,2.409103621
17.915825128555298,2.424546502
18.129383325576782,2.414251248
18.352744102478027,2.434841756
18.562274932861328,2.414251248
18.794183254241943,2.403955994
19.007941722869873,2.429694129
19.20967745780945,2.414251248
19.416717767715454,2.414251248
19.61762809753418,2.424546502
19.829460382461548,2.403955994
20.039377450942993,2.470875145
20.247648239135742,2.424546502
20.46387028694153,2.409103621
20.673033237457275,2.429694129
20.89251446723938,2.439989383
21.10904574394226,2.455432264
21.336632251739502,2.414251248
21.556006908416748,2.429694129
21.773514986038208,2.532646669
22.013395309448242,2.403955994
22.250115633010864,2.424546502
22.464019298553467,2.429694129
22.680959224700928,2.424546502
22.89820122718811,2.409103621
23.12371301651001,2.409103621
23.340168237686157,2.434841756
23.555370330810547,2.414251248
23.77285647392273,2.429694129
23.99196219444275,2.398808367
24.20854878425598,2.3524797239999997
24.416278839111328,2.362774978
24.637003660202026,2.326741589
24.858983278274536,2.4193988749999997
25.073765516281128,2.4193988749999997
25.289120197296143,2.409103621
25.508686065673828,2.403955994
25.724408388137817,2.424546502
25.938405752182007,2.424546502
26.14787197113037,2.4193988749999997
26.374122381210327,2.460579891
26.59141516685486,2.439989383
26.817965030670166,2.439989383
27.029870748519897,2.4193988749999997
27.242359399795532,2.434841756
27.460181951522827,2.4502846369999998
27.686641216278076,2.455432264
27.900195837020874,2.398808367
28.11523127555847,2.409103621
28.320716619491577,2.39366074
28.54104447364807,2.414251248
28.75499176979065,2.4193988749999997
28.95900273323059,2.4193988749999997
29.183806657791138,2.4193988749999997
29.407098531723022,2.409103621
29.6227924823761,2.429694129
29.84139895439148,2.429694129
30.056124687194824,2.378217859
30.27456283569336,2.439989383
30.490587949752808,2.429694129
30.713444471359253,2.424546502
30.935173273086548,2.403955994
31.14716148376465,2.4193988749999997
31.367635011672974,2.439989383
31.5813946723938,2.44513701
31.798285961151123,2.4193988749999997
32.007375955581665,2.409103621
32.223857164382935,2.434841756
32.45046067237854,2.414251248
32.66283845901489,2.378217859
32.88984799385071,2.4193988749999997
33.107532262802124,2.39366074
33.3256299495697,2.434841756
33.52117872238159,2.542941923
33.73027229309082,2.39366074
33.94315457344055,2.424546502
34.17141246795654,2.424546502
34.391932010650635,2.4502846369999998
34.60898971557617,2.409103621
34.82564187049866,2.388513113
35.03909349441528,2.403955994
35.2567355632782,2.429694129
35.472005128860474,2.434841756
35.684359312057495,2.470875145
35.918795347213745,2.44513701
36.12948274612427,2.434841756
36.3456814289093,2.4502846369999998
36.565133571624756,2.460579891
36.79028940200806,2.4193988749999997
37.006144285202026,2.4193988749999997
37.22217035293579,2.398808367
37.43248128890991,2.367922605
37.654083013534546,2.414251248
37.87426137924194,2.409103621
38.090840339660645,2.39366074
38.29675030708313,2.39366074
38.5241961479187,2.44513701
38.74475121498108,2.429694129
38.95639634132385,2.429694129
39.16586780548096,2.414251248
39.389291524887085,2.424546502
39.605857610702515,2.414251248
39.822733640670776,2.470875145
40.03828310966492,2.409103621
40.26014828681946,2.4193988749999997
40.47419810295105,2.460579891
40.68489694595337,2.429694129
40.89646363258362,2.403955994
41.10446619987488,2.403955994
41.32282567024231,2.403955994
41.53849196434021,2.4193988749999997
41.75483727455139,2.429694129
41.96416473388672,2.403955994
42.17922806739807,2.424546502
42.39577078819275,2.367922605
42.613168478012085,2.357627351
42.82060933113098,2.388513113
43.040252685546875,2.388513113
43.25572991371155,2.409103621
43.481457233428955,2.403955994
43.69580364227295,2.388513113
43.90142345428467,2.403955994
44.12282705307007,2.388513113
44.34121298789978,2.367922605
44.57168793678284,2.388513113
44.78826141357422,2.39366074
45.00770902633667,2.388513113
45.2236123085022,2.39366074
45.45296049118042,2.388513113
45.66374635696411,2.409103621
45.88113760948181,2.373070232
46.08310627937317,2.378217859
46.28633189201355,2.3833654859999998
46.50834393501282,2.378217859
46.722167015075684,2.3833654859999998
46.93391752243042,2.388513113
47.152740716934204,2.39366074
47.374576568603516,2.4193988749999997
47.582467555999756,2.414251248
47.81192326545715,2.4193988749999997
48.04277467727661,2.424546502
48.25497317314148,2.424546502
48.46310806274414,2.403955994
48.67839455604553,2.409103621
48.89708685874939,2.409103621
49.12205982208252,2.409103621
49.3404324054718,2.414251248
49.56198310852051,2.4193988749999997
49.77781414985657,2.409103621
50.00031781196594,2.414251248
50.215431928634644,2.4193988749999997
50.42961573600769,2.429694129
50.64670753479004,2.409103621
50.87505078315735,2.403955994
51.088958978652954,2.414251248
51.301143169403076,2.414251248
51.51395511627197,2.4193988749999997
51.73118543624878,2.4193988749999997
51.9472336769104,2.414251248
52.15205430984497,2.4193988749999997
52.362478494644165,2.414251248
52.57008361816406,2.398808367
52.77117133140564,2.424546502
52.99034833908081,2.414251248
53.2160370349884,2.409103621
53.43055486679077,2.409103621
53.63953709602356,2.409103621
53.8629195690155,2.409103621
54.08330273628235,2.388513113
54.297158002853394,2.414251248
54.52210283279419,2.403955994
54.74216818809509,2.403955994
54.94653081893921,2.409103621
55.16884803771973,2.414251248
55.3796284198761,2.4193988749999997
55.58703374862671,2.434841756
55.80941843986511,2.424546502
56.02221488952637,2.429694129
56.26060914993286,2.439989383
56.482823848724365,2.429694129
56.69654440879822,2.4502846369999998
56.90204429626465,2.434841756
57.118326902389526,2.439989383
57.34088087081909,2.424546502
57.55565071105957,2.439989383
57.77326202392578,2.424546502
57.99703812599182,2.434841756
58.21572780609131,2.429694129
58.42807722091675,2.434841756
58.644198417663574,2.439989383
58.85195255279541,2.434841756
59.05408239364624,2.44513701
59.257081508636475,2.434841756
59.4602689743042,2.434841756
59.65946388244629,2.439989383
59.87560558319092,2.434841756
60.0845410823822,2.434841756
60.29549264907837,2.429694129
60.51355266571045,2.429694129
60.70912051200867,2.429694129
60.93276858329773,2.429694129
61.14849495887756,2.429694129
61.3753228187561,2.434841756
61.588428258895874,2.424546502
61.8279504776001,2.434841756
62.03893184661865,2.429694129
62.255412578582764,2.4193988749999997
62.46453833580017,2.434841756
62.679468631744385,2.4193988749999997
62.896674394607544,2.429694129
63.10346269607544,2.434841756
63.32688069343567,2.434841756
63.54761815071106,2.439989383
63.77117848396301,2.439989383
63.981982707977295,2.434841756
64.18122220039368,2.434841756
64.40995359420776,2.434841756
64.63734579086304,2.44513701
64.85656881332397,2.434841756
65.07162022590637,2.439989383
65.29105877876282,2.434841756
65.50643658638,2.424546502
65.7118194103241,2.429694129
65.9434585571289,2.429694129
66.14671421051025,2.429694129
66.35436868667603,2.429694129
66.57470417022705,2.429694129
66.80011487007141,2.424546502
67.01417994499207,2.429694129
67.23151087760925,2.434841756
67.44890141487122,2.434841756
67.66503119468689,2.429694129
67.88865184783936,2.434841756
68.1060950756073,2.424546502
68.32411599159241,2.434841756
68.53782606124878,2.439989383
68.7570641040802,2.434841756
68.96163249015808,2.424546502
69.18142318725586,2.429694129
69.41019868850708,2.434841756
69.62520813941956,2.424546502
69.83909392356873,2.424546502
70.0452938079834,2.4193988749999997
70.27411890029907,2.429694129
70.48942017555237,2.4193988749999997
70.7062201499939,2.424546502
70.91642689704895,2.414251248
71.13854551315308,2.4193988749999997
71.35670518875122,2.424546502
71.57265210151672,2.429694129
71.80648374557495,2.429694129
72.02232503890991,2.424546502
72.24052429199219,2.424546502
72.44762682914734,2.44513701
72.67295527458191,2.434841756
72.87985801696777,2.424546502
73.10010743141174,2.429694129
73.32228183746338,2.4193988749999997
73.5404486656189,2.429694129
73.76077079772949,2.434841756
73.95746088027954,2.429694129
74.17476534843445,2.429694129
74.41027498245239,2.429694129
74.62155508995056,2.424546502
74.8403685092926,2.439989383
75.0451648235321,2.424546502
75.25802612304688,2.424546502
75.49461889266968,2.429694129
75.70749759674072,2.429694129
75.91068983078003,2.424546502
76.11409425735474,2.434841756
76.32169842720032,2.434841756
76.5552065372467,2.429694129
76.77365851402283,2.434841756
76.99054765701294,2.429694129
77.19488167762756,2.434841756
77.40488243103027,2.424546502
77.6130518913269,2.434841756
77.84197044372559,2.434841756
78.05684208869934,2.429694129
78.29269027709961,2.424546502
78.50764012336731,2.4193988749999997
78.71762251853943,2.424546502
78.92917728424072,2.434841756
79.16276407241821,2.424546502
79.37377572059631,2.424546502
79.58992671966553,2.424546502
79.80119204521179,2.439989383
80.0107946395874,2.434841756
80.22843027114868,2.439989383
80.43122339248657,2.434841756
80.64665913581848,2.439989383
80.85558342933655,2.429694129
81.07427287101746,2.429694129
81.30024266242981,2.424546502
81.51268768310547,2.44513701
81.73233366012573,2.424546502
81.9458224773407,2.439989383
82.17661571502686,2.429694129
82.3787567615509,2.434841756
82.61830735206604,2.429694129
82.82894206047058,2.439989383
83.041583776474,2.434841756
83.25876426696777,2.439989383
83.46340847015381,2.434841756
83.67961430549622,2.424546502
83.89879965782166,2.429694129
84.12360548973083,2.429694129
84.33863973617554,2.424546502
84.55790400505066,2.429694129
84.77185010910034,2.429694129
84.97912979125977,2.439989383
85.21497440338135,2.439989383
85.42962789535522,2.434841756
85.6474552154541,2.429694129
85.87391352653503,2.424546502
86.09023857116699,2.429694129
86.31004977226257,2.434841756
86.52460312843323,2.424546502
86.74177598953247,2.429694129
86.96863126754761,2.429694129
87.1802442073822,2.424546502
87.39938688278198,2.434841756
87.62280869483948,2.439989383
87.8394684791565,2.429694129
88.05633425712585,2.424546502
88.27626514434814,2.424546502
88.49200677871704,2.429694129
88.70878458023071,2.4193988749999997
88.91787934303284,2.424546502
89.14215469360352,2.4193988749999997
89.35754919052124,2.4193988749999997
89.57526135444641,2.429694129
89.79044318199158,2.429694129
90.00624084472656,2.429694129
90.22570776939392,2.424546502
90.44590616226196,2.429694129
90.67092490196228,2.424546502
90.89626884460449,2.4193988749999997
91.11779141426086,2.429694129
91.3357584476471,2.4193988749999997
91.55302500724792,2.424546502
91.77518105506897,2.4193988749999997
91.9979636669159,2.4193988749999997
92.21554899215698,2.424546502
92.42514753341675,2.429694129
92.62917637825012,2.4193988749999997
92.85752868652344,2.424546502
93.07269644737244,2.4193988749999997
93.28502082824707,2.429694129
93.50158524513245,2.424546502
93.7161705493927,2.424546502
93.93229556083679,2.424546502
94.15790271759033,2.429694129
94.37527847290039,2.429694129
94.58962845802307,2.424546502
94.80440497398376,2.424546502
95.01987671852112,2.424546502
95.24015760421753,2.429694129
95.45977330207825,2.4193988749999997
95.68248581886292,2.424546502
95.89630842208862,2.429694129
96.11410570144653,2.429694129
96.34088659286499,2.4193988749999997
96.55555629730225,2.429694129
96.77859330177307,2.4193988749999997
96.98899245262146,2.429694129
97.20473504066467,2.424546502
97.42369508743286,2.424546502
97.64099955558777,2.4193988749999997
97.85682797431946,2.434841756
98.0722906589508,2.434841756
98.29193568229675,2.424546502
98.50568151473999,2.4193988749999997
98.7143623828888,2.429694129
98.93239545822144,2.4193988749999997
99.15424275398254,2.424546502
99.3641574382782,2.429694129
99.57367396354675,2.429694129
99.7888879776001,2.4193988749999997
100.01101756095886,2.429694129
100.22478222846985,2.429694129
100.44310474395752,2.424546502
100.6731653213501,2.424546502
100.90253186225891,2.424546502
101.11475372314453,2.429694129
101.32118511199951,2.429694129
101.54755139350891,2.4193988749999997
101.77473139762878,2.424546502
101.99185371398926,2.4193988749999997
102.21324157714844,2.4193988749999997
102.43492078781128,2.414251248
102.64531564712524,2.424546502
102.85075306892395,2.4193988749999997
103.05184412002563,2.424546502
103.26513123512268,2.424546502
103.47354483604431,2.429694129
103.71898055076599,2.4193988749999997
103.9287531375885,2.429694129
104.13430166244507,2.434841756
104.35910081863403,2.429694129
104.5746386051178,2.429694129
104.78963780403137,2.434841756
105.01133441925049,2.424546502
105.21406626701355,2.424546502
105.44517207145691,2.434841756
105.65659761428833,2.429694129
105.86353754997253,2.424546502
106.08050680160522,2.424546502
106.30047416687012,2.429694129
106.52269721031189,2.429694129
106.7380588054657,2.439989383
106.94657826423645,2.434841756
107.18318438529968,2.439989383
107.39635276794434,2.429694129
107.62281203269958,2.429694129
107.84107995033264,2.424546502
108.05837631225586,2.424546502
108.26861929893494,2.424546502
108.49059772491455,2.4193988749999997
108.70857882499695,2.398808367
108.93342709541321,2.429694129
109.1583890914917,2.424546502
109.38732194900513,2.429694129
109.63540077209473,2.429694129
109.8539400100708,2.424546502
110.07033658027649,2.424546502
110.28935194015503,2.424546502
110.50685477256775,2.4193988749999997
110.73418307304382,2.4193988749999997
110.94708704948425,2.434841756
111.1646192073822,2.434841756
111.38125848770142,2.424546502
111.60725331306458,2.424546502
111.8247492313385,2.424546502
112.04201292991638,2.4193988749999997
112.25648498535156,2.4193988749999997
112.46086406707764,2.414251248
112.67520523071289,2.424546502
112.8833658695221,2.424546502
113.08539485931396,2.424546502
113.30384278297424,2.429694129
113.52433109283447,2.424546502
113.73814821243286,2.424546502
113.94350838661194,2.424546502
114.15406823158264,2.424546502
114.37535333633423,2.4502846369999998
114.58881688117981,2.434841756
114.81802034378052,2.414251248
115.03928279876709,2.414251248
115.25587201118469,2.4193988749999997
115.46289944648743,2.414251248
115.68007135391235,2.4193988749999997
115.89703869819641,2.4193988749999997
116.11563539505005,2.4193988749999997
116.3315978050232,2.4193988749999997
116.55544829368591,2.4193988749999997
116.77237343788147,2.424546502
116.98929286003113,2.4193988749999997
117.20951867103577,2.4193988749999997
117.43191051483154,2.424546502
117.64908409118652,2.4193988749999997
117.86900806427002,2.424546502
118.091876745224,2.4193988749999997
118.30832552909851,2.414251248
118.5307514667511,2.4193988749999997
118.74704837799072,2.424546502
118.94660353660583,2.424546502
119.16418743133545,2.424546502
